source_repo	source_path	artifact_type	publication_classification	proposed_disposition	target_section	target_url	target_page_type	canonical_owner	source_of_truth	duplicate_group	redirect_required	asset_status	migration_phase	reason	reviewer
full-chaos/dev-health-ops	docs/api/web-graphql-investment.md	markdown-page	public-reference	merge-and-rewrite	Reference	/reference/graphql/schema/	generated-reference	platform-api	current GraphQL/API schema and runtime	graphql-investment	yes		Phase 8	Consolidate supported API facts into the canonical Reference hierarchy; consolidated into the locked IA node /reference/graphql/schema/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/appendix/legacy/agents/AGENTS-INVESTMENT-CATEGORY.md	markdown-page	public-reference	archive	Internal project records		historical-artifact	documentation	git history		review: redirect, 410, or noindex		Phase 9	Legacy appendix material is historical/internal and must not remain in public search.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/appendix/legacy/agents/AGENTS-INVESTMENT.md	markdown-page	public-reference	archive	Internal project records		historical-artifact	documentation	git history		review: redirect, 410, or noindex		Phase 9	Legacy appendix material is historical/internal and must not remain in public search.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/appendix/legacy/agents/AGENTS-WG.md	markdown-page	public-reference	archive	Internal project records		historical-artifact	documentation	git history	work-graph	review: redirect, 410, or noindex		Phase 9	Legacy appendix material is historical/internal and must not remain in public search.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/appendix/legacy/export-schema-usage-audit.md	markdown-page	public-reference	archive	Internal project records		historical-artifact	documentation	git history		review: redirect, 410, or noindex		Phase 9	Legacy appendix material is historical/internal and must not remain in public search.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/appendix/legacy/graphql-migration.md	markdown-page	public-reference	archive	Internal project records		historical-artifact	documentation	git history		review: redirect, 410, or noindex		Phase 9	Legacy appendix material is historical/internal and must not remain in public search.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/appendix/legacy/graphql-subscriptions.md	markdown-page	public-reference	archive	Internal project records		historical-artifact	documentation	git history		review: redirect, 410, or noindex		Phase 9	Legacy appendix material is historical/internal and must not remain in public search.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/appendix/legacy/index.md	markdown-page	public-reference	archive	Internal project records		historical-artifact	documentation	git history		review: redirect, 410, or noindex		Phase 9	Legacy appendix material is historical/internal and must not remain in public search.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/appendix/legacy/integrations/index.md	markdown-page	public-reference	archive	Internal project records		historical-artifact	documentation	git history		review: redirect, 410, or noindex		Phase 9	Legacy appendix material is historical/internal and must not remain in public search.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/appendix/legacy/perf_notes.md	markdown-page	public-reference	archive	Internal project records		historical-artifact	documentation	git history		review: redirect, 410, or noindex		Phase 9	Legacy appendix material is historical/internal and must not remain in public search.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/appendix/ops-AGENTS.md	markdown-page	public-reference	archive	Internal project records		historical-artifact	engineering	git history		review: redirect, 410, or noindex		Phase 9	Appendix material duplicates supported reference or preserves obsolete implementation history.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/appendix/web-graphql-client.md	markdown-page	public-reference	archive	Internal project records		historical-artifact	engineering	git history	graphql-client	review: redirect, 410, or noindex		Phase 9	Appendix material duplicates supported reference or preserves obsolete implementation history.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/appendix/web-graphql-investment.md	markdown-page	public-reference	archive	Internal project records		historical-artifact	engineering	git history	graphql-investment	review: redirect, 410, or noindex		Phase 9	Appendix material duplicates supported reference or preserves obsolete implementation history.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/appendix/web-visualizations.md	markdown-page	public-reference	archive	Internal project records		historical-artifact	engineering	git history		review: redirect, 410, or noindex		Phase 9	Appendix material duplicates supported reference or preserves obsolete implementation history.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture.md	markdown-page	public-nav	move-and-rewrite	Contribute	/contribute/architecture/	landing	engineering	current service/repository architecture		yes		Phase 8	Move or consolidate into the approved canonical task/reference location.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/adr-001-canonical-provider-pattern.md	markdown-page	public-reference	merge-and-rewrite	Contribute	/contribute/architecture/contracts/	architecture	engineering	current code/contracts + durable architecture decision		yes		Phase 8	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /contribute/architecture/contracts/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/adr-003-external-ingest-rest-boundary.md	markdown-page	public-reference	merge-and-rewrite	Integrate and extend	/integrate/customer-push/	landing	platform-api	current code/contracts + durable architecture decision	customer-push-ingestion	yes		Phase 8	Publish only the durable supported contract; implementation history stays internal.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/adr-004-webhook-assisted-customer-push-ingestion.md	markdown-page	public-reference	merge-and-rewrite	Integrate and extend	/integrate/webhooks/	landing	platform-api	current code/contracts + durable architecture decision	customer-push-ingestion	yes		Phase 8	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /integrate/webhooks/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/adr-005-external-ingest-schema-discovery.md	markdown-page	public-reference	merge-and-rewrite	Reference	/reference/schemas/record-kinds-and-enums/	generated-reference	platform-api	current code/contracts + durable architecture decision	customer-push-ingestion	yes		Phase 8	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /reference/schemas/record-kinds-and-enums/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/adr/001-enterprise-edition.md	markdown-page	public-reference	merge-and-rewrite	Contribute	/contribute/architecture/platform/	architecture	engineering	current code/contracts + durable architecture decision		yes		Phase 8	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /contribute/architecture/platform/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/adr/002-investment-period-components.md	markdown-page	public-reference	merge-and-rewrite	Reference	/reference/data-models/investment/	reference	platform-api	current code/contracts + durable architecture decision		yes		Phase 8	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /reference/data-models/investment/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/adr/003-external-ingest-test-docs-strategy.md	markdown-page	public-reference	internal-only	Internal project records		internal-artifact	documentation	n/a	customer-push-ingestion	review: redirect, 410, or noindex		Phase 9	Delivery-specific architecture or test strategy remains internal.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/ai-attribution.md	markdown-page	public-reference	move-and-rewrite	Contribute	/contribute/architecture/contracts/	architecture	engineering	current code/contracts + durable architecture decision		yes		Phase 8	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /contribute/architecture/contracts/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/ai-reports-architecture.md	markdown-page	public-reference	move-and-rewrite	Contribute	/contribute/architecture/platform/	architecture	engineering	current code/contracts + durable architecture decision		yes		Phase 8	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /contribute/architecture/platform/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/auth-journey.md	markdown-page	public-reference	move-and-rewrite	Contribute	/contribute/architecture/platform/	architecture	engineering	current code/contracts + durable architecture decision		yes		Phase 8	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /contribute/architecture/platform/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/byo-llm-architecture.md	markdown-page	public-reference	move-and-rewrite	Contribute	/contribute/architecture/platform/	architecture	engineering	current code/contracts + durable architecture decision		yes		Phase 8	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /contribute/architecture/platform/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/canonical-operational-model.md	markdown-page	public-reference	move-and-rewrite	Reference	/reference/data-models/	landing	platform-api	current code/contracts + durable architecture decision		yes		Phase 8	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /reference/data-models/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/chaos-2600-implementation-plan.md	markdown-page	excluded-internal	internal-only	Internal project records		internal-artifact	documentation	n/a		no		Phase 9	Project, plan, QA, evidence, or implementation material is not public reader documentation.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/customer-push-authz.md	markdown-page	public-reference	move-and-rewrite	Reference	/reference/api/authentication/	api-reference	platform-api	current code/contracts + durable architecture decision	customer-push-ingestion	yes		Phase 8	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /reference/api/authentication/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/customer-push-cli-and-examples.md	markdown-page	public-reference	move-and-rewrite	Integrate and extend	/integrate/customer-push/submit-records/	task-guide	platform-api	current code/contracts + durable architecture decision	customer-push-ingestion	yes		Phase 8	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /integrate/customer-push/submit-records/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/data-pipeline.md	markdown-page	public-reference	move-and-rewrite	Contribute	/contribute/architecture/data-and-storage/	architecture	engineering	current code/contracts + durable architecture decision		yes		Phase 8	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /contribute/architecture/data-and-storage/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/database-architecture.md	markdown-page	public-reference	move-and-rewrite	Contribute	/contribute/architecture/data-and-storage/	architecture	engineering	current code/contracts + durable architecture decision		yes		Phase 8	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /contribute/architecture/data-and-storage/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/dispatch-outbox.md	markdown-page	public-reference	move-and-rewrite	Contribute	/contribute/architecture/data-and-storage/	architecture	engineering	current code/contracts + durable architecture decision		yes		Phase 8	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /contribute/architecture/data-and-storage/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/enterprise-overview.md	markdown-page	public-reference	move-and-rewrite	Contribute	/contribute/architecture/platform/	architecture	engineering	current code/contracts + durable architecture decision		yes		Phase 8	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /contribute/architecture/platform/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/external-ingest-bounded-recompute.md	markdown-page	public-reference	move-and-rewrite	Contribute	/contribute/architecture/contracts/	architecture	engineering	current code/contracts + durable architecture decision	customer-push-ingestion	yes		Phase 8	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /contribute/architecture/contracts/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/external-ingest-idempotency-ownership.md	markdown-page	public-reference	move-and-rewrite	Reference	/reference/data-models/	landing	platform-api	current code/contracts + durable architecture decision	customer-push-ingestion	yes		Phase 8	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /reference/data-models/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/external-ingest-rest-contract.md	markdown-page	public-reference	move-and-rewrite	Reference	/reference/api/	landing	platform-api	current code/contracts + durable architecture decision	customer-push-ingestion	yes		Phase 8	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /reference/api/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/external-ingest-sink-writes.md	markdown-page	public-reference	move-and-rewrite	Contribute	/contribute/architecture/data-and-storage/	architecture	engineering	current code/contracts + durable architecture decision	customer-push-ingestion	yes		Phase 8	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /contribute/architecture/data-and-storage/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/external-ingest-status-store.md	markdown-page	public-reference	move-and-rewrite	Reference	/reference/data-models/	landing	platform-api	current code/contracts + durable architecture decision	customer-push-ingestion	yes		Phase 8	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /reference/data-models/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/external-ingest-stream-design.md	markdown-page	public-reference	move-and-rewrite	Contribute	/contribute/architecture/platform/	architecture	engineering	current code/contracts + durable architecture decision	customer-push-ingestion	yes		Phase 8	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /contribute/architecture/platform/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/external-ingest-worker.md	markdown-page	public-reference	move-and-rewrite	Contribute	/contribute/architecture/platform/	architecture	engineering	current code/contracts + durable architecture decision	customer-push-ingestion	yes		Phase 8	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /contribute/architecture/platform/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/frontend-architecture.md	markdown-page	public-reference	move-and-rewrite	Contribute	/contribute/architecture/platform/	architecture	engineering	current code/contracts + durable architecture decision		yes		Phase 8	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /contribute/architecture/platform/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/investment-categorization-pipeline.md	markdown-page	public-reference	move-and-rewrite	Reference	/reference/data-models/investment/	reference	platform-api	current code/contracts + durable architecture decision		yes		Phase 8	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /reference/data-models/investment/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/investment-data-model.md	markdown-page	public-reference	move-and-rewrite	Reference	/reference/data-models/investment/	reference	platform-api	current code/contracts + durable architecture decision		yes		Phase 8	Publish only the durable supported contract; implementation history stays internal.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/launchdarkly-sync-budgeting.md	markdown-page	public-reference	move-and-rewrite	Install and operate	/operate/run/operational-controls/	task-guide	platform-operations	current code/contracts + durable architecture decision		yes		Phase 7	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /operate/run/operational-controls/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/licensing.md	markdown-page	public-reference	move-and-rewrite	Reference	/reference/limits-and-compatibility/compatibility/	reference	platform-api	current code/contracts + durable architecture decision		yes		Phase 8	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /reference/limits-and-compatibility/compatibility/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/middleware-impersonation.md	markdown-page	public-reference	move-and-rewrite	Contribute	/contribute/architecture/platform/	architecture	engineering	current code/contracts + durable architecture decision		yes		Phase 8	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /contribute/architecture/platform/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/normalization-helpers.md	markdown-page	public-reference	move-and-rewrite	Contribute	/contribute/architecture/contracts/	architecture	engineering	current code/contracts + durable architecture decision		yes		Phase 8	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /contribute/architecture/contracts/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/platform-sync-observability.md	markdown-page	public-reference	move-and-rewrite	Install and operate	/operate/observe/metrics-and-traces/	reference	platform-operations	current code/contracts + durable architecture decision		yes		Phase 7	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /operate/observe/metrics-and-traces/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/repo-layout.md	markdown-page	public-reference	move-and-rewrite	Contribute	/contribute/start/repository-map/	concept	engineering	current code/contracts + durable architecture decision		yes		Phase 8	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /contribute/start/repository-map/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/scoring-methodology.md	markdown-page	public-reference	move-and-rewrite	Reference	/reference/metrics/definitions/	generated-reference	platform-api	current code/contracts + durable architecture decision		yes		Phase 8	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /reference/metrics/definitions/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/sync-unit-model.md	markdown-page	public-reference	move-and-rewrite	Reference	/reference/data-models/	landing	platform-api	current code/contracts + durable architecture decision		yes		Phase 8	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /reference/data-models/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/sync-usage-actuals.md	markdown-page	public-reference	move-and-rewrite	Install and operate	/operate/observe/metrics-and-traces/	reference	platform-operations	current code/contracts + durable architecture decision		yes		Phase 7	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /operate/observe/metrics-and-traces/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/team-attribution.md	markdown-page	public-reference	move-and-rewrite	Reference	/reference/data-models/work-graph/	reference	platform-api	current code/contracts + durable architecture decision	team-attribution	yes		Phase 8	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /reference/data-models/work-graph/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/team-realignment.md	markdown-page	excluded-internal	internal-only	Internal project records		internal-artifact	documentation	n/a		no		Phase 9	Project, plan, QA, evidence, or implementation material is not public reader documentation.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/testops-architecture.md	markdown-page	public-reference	move-and-rewrite	Contribute	/contribute/architecture/platform/	architecture	engineering	current code/contracts + durable architecture decision	testops	yes		Phase 8	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /contribute/architecture/platform/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/testops-dependency-boundaries.md	markdown-page	public-reference	move-and-rewrite	Contribute	/contribute/architecture/contracts/	architecture	engineering	current code/contracts + durable architecture decision	testops	yes		Phase 8	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /contribute/architecture/contracts/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/testops-entity-resolution.md	markdown-page	public-reference	move-and-rewrite	Reference	/reference/data-models/	landing	platform-api	current code/contracts + durable architecture decision	testops	yes		Phase 8	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /reference/data-models/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/architecture/worker-scaling-readiness.md	markdown-page	public-reference	move-and-rewrite	Install and operate	/operate/plan/capacity-and-sizing/	reference	platform-operations	current code/contracts + durable architecture decision		yes		Phase 7	Publish only the durable supported contract; implementation history stays internal; consolidated into the locked IA node /operate/plan/capacity-and-sizing/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/canonical-metrics.md	markdown-page	public-nav	merge-and-generate	Reference	/reference/metrics/	landing	product-analytics	canonical computation code	canonical-metrics	yes		Phase 8	Move or consolidate into the approved canonical task/reference location.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/cli.md	markdown-page	public-reference	move-and-rewrite	Reference	/reference/cli/	landing	platform-api	current CLI implementation		yes		Phase 8	Move or consolidate into the approved canonical task/reference location.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/computations/ai-opportunity-detector.md	markdown-page	public-reference	move-and-rewrite	Reference	/reference/metrics/definitions/	generated-reference	product-analytics	canonical computation code		yes		Phase 8	Move exact metric/computation facts to canonical Reference pages; consolidated into the locked IA node /reference/metrics/definitions/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/computations/canonical-metrics-prd.md	markdown-page	public-reference	internal-only	Internal project records		internal-artifact	product-analytics	n/a		review: redirect, 410, or noindex		Phase 9	PRD content remains internal; exact computations come from code.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/computations/compounding-risk.md	markdown-page	public-reference	move-and-rewrite	Reference	/reference/metrics/definitions/	generated-reference	product-analytics	canonical computation code		yes		Phase 8	Move exact metric/computation facts to canonical Reference pages; consolidated into the locked IA node /reference/metrics/definitions/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/computations/index.md	markdown-page	public-reference	move-and-rewrite	Reference	/reference/metrics/	landing	product-analytics	canonical computation code		yes		Phase 8	Move exact metric/computation facts to canonical Reference pages.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/computations/metric-calculations.md	markdown-page	public-reference	move-and-generate	Reference	/reference/metrics/definitions/	generated-reference	product-analytics	canonical computation code	canonical-metrics	yes		Phase 8	Move exact metric/computation facts to canonical Reference pages; consolidated into the locked IA node /reference/metrics/definitions/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/configuration.md	markdown-page	public-nav	split-and-rewrite	Reference	/reference/configuration/	landing	platform-operations	runtime settings and configuration code		yes		Phase 8	Move or consolidate into the approved canonical task/reference location.	documentation-remediation-audit
